feature,category,count,rate
race_class_name,なでしこ･1勝,18,0.00014965952458157692
race_class_name,信越ＳＨ(L),18,0.00014965952458157692
race_class_name,佐世保Ｓ･3勝,18,0.00014965952458157692
race_class_name,佐渡ＳＨ･3勝,18,0.00014965952458157692
race_class_name,豊栄特別･2勝,18,0.00014965952458157692
race_class_name,十日町特･1勝,18,0.00014965952458157692
race_class_name,キセキＨ･3勝,17,0.00014134510654926707
race_class_name,清滝特別･2勝,17,0.00014134510654926707
race_class_name,比叡ＳＨ･3勝,17,0.00014134510654926707
race_class_name,京都ジャJG3,17,0.00014134510654926707
race_class_name,キタサン･3勝,17,0.00014134510654926707
race_class_name,ベゴニア･1勝,17,0.00014134510654926707
race_class_name,雷光特別･1勝,17,0.00014134510654926707
race_class_name,芙蓉Ｓ,17,0.00014134510654926707
race_class_name,サフラン･1勝,17,0.00014134510654926707
race_class_name,ジングＨ･2勝,17,0.00014134510654926707
race_class_name,つばき賞･1勝,17,0.00014134510654926707
race_class_name,志摩Ｓ･3勝,17,0.00014134510654926707
race_class_name,淡路特別･2勝,17,0.00014134510654926707
race_class_name,浜名湖特･2勝,17,0.00014134510654926707
race_class_name,三木特Ｈ･2勝,17,0.00014134510654926707
race_class_name,ロイヤル･1勝,17,0.00014134510654926707
race_class_name,さざんか･1勝,17,0.00014134510654926707
race_class_name,三木特別･2勝,17,0.00014134510654926707
race_class_name,北國新聞･2勝,16,0.00013303068851695725
race_class_name,鷹巣山Ｈ･2勝,16,0.00013303068851695725
race_class_name,京都競Ｈ･3勝,16,0.00013303068851695725
race_class_name,勝浦特別･2勝,16,0.00013303068851695725
race_class_name,道頓堀Ｓ･3勝,16,0.00013303068851695725
race_class_name,オークＨ･3勝,16,0.00013303068851695725
race_class_name,天草特別･2勝,16,0.00013303068851695725
race_class_name,ロードカ･2勝,16,0.00013303068851695725
race_class_name,ＴＶｈ賞･3勝,16,0.00013303068851695725
race_class_name,摩耶Ｓ･3勝,16,0.00013303068851695725
race_class_name,赤富士Ｓ･3勝,16,0.00013303068851695725
race_class_name,りんくうＨ,16,0.00013303068851695725
race_class_name,御影Ｓ･3勝,16,0.00013303068851695725
race_class_name,積丹特別･1勝,16,0.00013303068851695725
race_class_name,外房ＳＨ･3勝,16,0.00013303068851695725
race_class_name,ＴＵＦＨ･3勝,16,0.00013303068851695725
race_class_name,堺Ｓ･3勝,16,0.00013303068851695725
race_class_name,天橋立Ｓ･3勝,16,0.00013303068851695725
race_class_name,東海ＳG2,16,0.00013303068851695725
race_class_name,三陸特Ｈ･2勝,16,0.00013303068851695725
race_class_name,甲州街Ｈ･3勝,16,0.00013303068851695725
race_class_name,柳川特別･2勝,16,0.00013303068851695725
race_class_name,安房特別･2勝,16,0.00013303068851695725
race_class_name,比叡Ｓ･3勝,16,0.00013303068851695725
race_class_name,レジェン･3勝,16,0.00013303068851695725
race_class_name,晩秋ＳＨ･3勝,16,0.00013303068851695725
race_class_name,花園Ｓ･3勝,16,0.00013303068851695725
race_class_name,シトリン,16,0.00013303068851695725
race_class_name,三陸特別･2勝,16,0.00013303068851695725
race_class_name,竹田城Ｈ･3勝,16,0.00013303068851695725
race_class_name,東村山特･2勝,16,0.00013303068851695725
race_class_name,ギャラク,16,0.00013303068851695725
race_class_name,神無月Ｓ,16,0.00013303068851695725
race_class_name,河口湖Ｈ･3勝,16,0.00013303068851695725
race_class_name,嵯峨野Ｈ･2勝,16,0.00013303068851695725
race_class_name,オクトー(L),16,0.00013303068851695725
race_class_name,医王寺特･2勝,16,0.00013303068851695725
race_class_name,リボン賞･2勝,16,0.00013303068851695725
race_class_name,カーバン,16,0.00013303068851695725
race_class_name,モルガナＨ,16,0.00013303068851695725
race_class_name,アーリンG3,16,0.00013303068851695725
race_class_name,アレキサ･3勝,16,0.00013303068851695725
race_class_name,招福ＳＨ･3勝,16,0.00013303068851695725
race_class_name,東海ＳG3,16,0.00013303068851695725
race_class_name,東大路Ｈ･3勝,16,0.00013303068851695725
race_class_name,須賀川特･1勝,16,0.00013303068851695725
race_class_name,白嶺Ｓ･3勝,16,0.00013303068851695725
race_class_name,高瀬川Ｈ･3勝,16,0.00013303068851695725
race_class_name,新春ＳＨ･3勝,16,0.00013303068851695725
race_class_name,りんくう,16,0.00013303068851695725
race_class_name,ラジオ福･2勝,16,0.00013303068851695725
race_class_name,マレーシ･2勝,16,0.00013303068851695725
race_class_name,天満橋Ｓ･3勝,16,0.00013303068851695725
race_class_name,福島中央･2勝,16,0.00013303068851695725
race_class_name,遠江Ｓ･3勝,16,0.00013303068851695725
race_class_name,船橋ＳＨ･3勝,16,0.00013303068851695725
race_class_name,アリエＨ･3勝,16,0.00013303068851695725
race_class_name,五頭連峰･2勝,16,0.00013303068851695725
race_class_name,薫風Ｓ･3勝,16,0.00013303068851695725
race_class_name,福島民Ｈ(L),16,0.00013303068851695725
race_class_name,エアグＨ･3勝,16,0.00013303068851695725
race_class_name,冬至特別･2勝,16,0.00013303068851695725
race_class_name,オルフェ･2勝,16,0.00013303068851695725
race_class_name,サリオス･3勝,16,0.00013303068851695725
race_class_name,邁進特別･2勝,16,0.00013303068851695725
race_class_name,外房Ｓ･3勝,16,0.00013303068851695725
race_class_name,巨椋池Ｈ･3勝,16,0.00013303068851695725
race_class_name,バレンタＨ,16,0.00013303068851695725
race_class_name,石清水Ｈ･3勝,16,0.00013303068851695725
race_class_name,昇仙峡Ｓ･3勝,16,0.00013303068851695725
race_class_name,御在所特･1勝,16,0.00013303068851695725
race_class_name,タイキＨ･3勝,16,0.00013303068851695725
race_class_name,白井特別･2勝,16,0.00013303068851695725
race_class_name,ディープ･3勝,16,0.00013303068851695725
race_class_name,日田特別･1勝,16,0.00013303068851695725
race_class_name,浜松Ｓ･3勝,16,0.00013303068851695725
race_class_name,松戸特別･2勝,16,0.00013303068851695725
race_class_name,中山大障JG1,16,0.00013303068851695725
race_class_name,グレイＨ･3勝,16,0.00013303068851695725
race_class_name,メイＳＨ,16,0.00013303068851695725
race_class_name,エリカ賞･1勝,16,0.00013303068851695725
race_class_name,クロフネ･2勝,16,0.00013303068851695725
race_class_name,米子Ｓ(L),16,0.00013303068851695725
race_class_name,青函Ｓ,16,0.00013303068851695725
race_class_name,マーメイＨG3,16,0.00013303068851695725
race_class_name,高砂特別･2勝,16,0.00013303068851695725
race_class_name,八代特別･1勝,16,0.00013303068851695725
race_class_name,名古屋城Ｈ,16,0.00013303068851695725
race_class_name,開成山特･1勝,16,0.00013303068851695725
race_class_name,近江特別･2勝,16,0.00013303068851695725
race_class_name,大垣特別･2勝,16,0.00013303068851695725
race_class_name,黄菊賞･1勝*,16,0.00013303068851695725
race_class_name,ＨＢＣＨ･2勝,16,0.00013303068851695725
race_class_name,新潟記念G3,16,0.00013303068851695725
race_class_name,プロキオG3,16,0.00013303068851695725
race_class_name,清津峡特･2勝,16,0.00013303068851695725
race_class_name,湯沢特別･1勝,16,0.00013303068851695725
race_class_name,貴船ＳＨ･3勝,16,0.00013303068851695725
race_class_name,西部日Ｈ･2勝,16,0.00013303068851695725
race_class_name,淀屋橋Ｈ･3勝,16,0.00013303068851695725
race_class_name,妙見山Ｓ･3勝,16,0.00013303068851695725
race_class_name,大和ＳＨ,16,0.00013303068851695725
race_class_name,マレーシ･3勝,16,0.00013303068851695725
race_class_name,弥富特別･2勝,16,0.00013303068851695725
race_class_name,アンドロ(L),16,0.00013303068851695725
race_class_name,三浦特別･2勝,16,0.00013303068851695725
race_class_name,橿原ＳＨ･3勝,16,0.00013303068851695725
race_class_name,納屋橋Ｓ･3勝,16,0.00013303068851695725
race_class_name,ニセコ特･1勝,16,0.00013303068851695725
race_class_name,キングＨ･3勝,16,0.00013303068851695725
race_class_name,東大路Ｓ･3勝,16,0.00013303068851695725
race_class_name,香嵐渓特･1勝,16,0.00013303068851695725
race_class_name,初風ＳＨ･3勝,16,0.00013303068851695725
race_class_name,豊川特別･2勝,16,0.00013303068851695725
race_class_name,企救丘特･2勝,16,0.00013303068851695725
race_class_name,賢島特Ｈ･2勝,16,0.00013303068851695725
race_class_name,コーラＨ(L),16,0.00013303068851695725
race_class_name,天白川特･2勝,16,0.00013303068851695725
race_class_name,春待月賞･2勝,16,0.00013303068851695725
race_class_name,ダイワＨ･3勝,16,0.00013303068851695725
race_class_name,由布院Ｈ･2勝,16,0.00013303068851695725
race_class_name,紫川特別･2勝,16,0.00013303068851695725
race_class_name,愛宕特別･2勝,16,0.00013303068851695725
race_class_name,筑後川特･2勝,16,0.00013303068851695725
race_class_name,松風月ＳＨ,16,0.00013303068851695725
race_class_name,萬代橋特･1勝,16,0.00013303068851695725
race_class_name,大阪スポ,16,0.00013303068851695725
race_class_name,銀蹄ＳＨ･3勝,15,0.00012471627048464743
race_class_name,こうやま･1勝,15,0.00012471627048464743
race_class_name,チャレンG3,15,0.00012471627048464743
race_class_name,オアシス(L),15,0.00012471627048464743
race_class_name,チャレンＨG3,15,0.00012471627048464743
race_class_name,デイリーG2,15,0.00012471627048464743
race_class_name,アンドＨ(L),15,0.00012471627048464743
race_class_name,ジュライ(L),15,0.00012471627048464743
race_class_name,バーレー,15,0.00012471627048464743
race_class_name,アイビー(L),15,0.00012471627048464743
race_class_name,神無月Ｈ･3勝,15,0.00012471627048464743
race_class_name,グランア･3勝,15,0.00012471627048464743
race_class_name,赤松賞･1勝*,15,0.00012471627048464743
race_class_name,晩秋Ｓ･3勝,15,0.00012471627048464743
race_class_name,西郷特別･2勝,15,0.00012471627048464743
race_class_name,アーモン･3勝,15,0.00012471627048464743
race_class_name,ＢＳＮＨ(L),15,0.00012471627048464743
race_class_name,浦佐特別･2勝,15,0.00012471627048464743
race_class_name,伊勢佐木･3勝,15,0.00012471627048464743
race_class_name,関越Ｓ,15,0.00012471627048464743
race_class_name,プラタナ･1勝,15,0.00012471627048464743
race_class_name,エイシン･3勝,15,0.00012471627048464743
race_class_name,ウェルカ･3勝,15,0.00012471627048464743
race_class_name,サイレン･3勝,15,0.00012471627048464743
race_class_name,初春Ｓ･3勝,15,0.00012471627048464743
race_class_name,サウジアG3,15,0.00012471627048464743
race_class_name,尾瀬特Ｈ･2勝,15,0.00012471627048464743
race_class_name,コスモス,15,0.00012471627048464743
race_class_name,大阪城Ｈ(L),15,0.00012471627048464743
race_class_name,八代特Ｈ･2勝,15,0.00012471627048464743
race_class_name,青梅特別･2勝,15,0.00012471627048464743
race_class_name,保津峡Ｓ･3勝,15,0.00012471627048464743
race_class_name,ギャラクＨ,15,0.00012471627048464743
race_class_name,由比ヶＨ･2勝,15,0.00012471627048464743
race_class_name,ポラリス,15,0.00012471627048464743
race_class_name,仲春特別･2勝,15,0.00012471627048464743
race_class_name,館山特Ｈ･2勝,15,0.00012471627048464743
race_class_name,まほろＨ(L),15,0.00012471627048464743
race_class_name,西郷特Ｈ･2勝,15,0.00012471627048464743
race_class_name,ＡＲＦ杯･3勝,15,0.00012471627048464743
race_class_name,長久手特･2勝,15,0.00012471627048464743
race_class_name,瀬戸ＳＨ･3勝,15,0.00012471627048464743
race_class_name,北山ＳＨ･3勝,15,0.00012471627048464743
race_class_name,長良川特･1勝,15,0.00012471627048464743
race_class_name,アニバー･3勝,15,0.00012471627048464743
race_class_name,福島中Ｈ･2勝,15,0.00012471627048464743
race_class_name,三田特別･2勝,15,0.00012471627048464743
race_class_name,浜松特別･2勝,14,0.0001164018524523376
race_class_name,ドンカス･2勝,14,0.0001164018524523376
race_class_name,札幌日刊･2勝,14,0.0001164018524523376
race_class_name,五頭連峰･1勝,14,0.0001164018524523376
race_class_name,JRAアＨ･3勝,14,0.0001164018524523376
race_class_name,エニフＨ(L),14,0.0001164018524523376
race_class_name,旭川特別･2勝,14,0.0001164018524523376
race_class_name,ラッキー･3勝,14,0.0001164018524523376
race_class_name,ジャニュＨ,14,0.0001164018524523376
race_class_name,修学院Ｈ･3勝,14,0.0001164018524523376
race_class_name,六甲アイ･3勝,14,0.0001164018524523376
race_class_name,中京記念ＨG3,14,0.0001164018524523376
race_class_name,岸和田Ｓ･3勝,14,0.0001164018524523376
race_class_name,円山特別･2勝,14,0.0001164018524523376
race_class_name,赤穂特別･2勝,14,0.0001164018524523376
race_class_name,グレイト･3勝,14,0.0001164018524523376
race_class_name,直江津特･2勝,14,0.0001164018524523376
race_class_name,萩Ｓ(L),14,0.0001164018524523376
race_class_name,摩周湖Ｈ･2勝,14,0.0001164018524523376
race_class_name,千歳特別･2勝,14,0.0001164018524523376
race_class_name,賢島特別･1勝,14,0.0001164018524523376
race_class_name,ＪＣ２Ｈ･3勝,14,0.0001164018524523376
race_class_name,愛知杯ＨG3,14,0.0001164018524523376
race_class_name,摩周湖特･2勝,14,0.0001164018524523376
race_class_name,苫小牧Ｈ･2勝,14,0.0001164018524523376
race_class_name,旭川特別･1勝,14,0.0001164018524523376
race_class_name,戎橋ＳＨ･3勝,14,0.0001164018524523376
race_class_name,佐渡Ｓ･3勝,14,0.0001164018524523376
race_class_name,ＦビレＨ･2勝,14,0.0001164018524523376
race_class_name,新発田Ｈ･2勝,14,0.0001164018524523376
race_class_name,赤富士Ｈ･3勝,14,0.0001164018524523376
race_class_name,祇園特別･2勝,14,0.0001164018524523376
race_class_name,タイランＨ,14,0.0001164018524523376
race_class_name,ジューＨ･3勝,14,0.0001164018524523376
race_class_name,安芸ＳＨ･3勝,14,0.0001164018524523376
race_class_name,ドゥラＨ･3勝,14,0.0001164018524523376
race_class_name,白梅賞･1勝*,14,0.0001164018524523376
race_class_name,サクラＨ･2勝,14,0.0001164018524523376
race_class_name,豊明Ｓ･3勝,14,0.0001164018524523376
race_class_name,札幌日Ｈ･2勝,14,0.0001164018524523376
race_class_name,トリトン･3勝,14,0.0001164018524523376
race_class_name,瀬戸Ｓ･3勝,14,0.0001164018524523376
race_class_name,サンタク･3勝,14,0.0001164018524523376
race_class_name,中ノ岳Ｈ･2勝,14,0.0001164018524523376
race_class_name,夢洲Ｓ･3勝,14,0.0001164018524523376
race_class_name,阿見特Ｈ･2勝,14,0.0001164018524523376
race_class_name,早春ＳＨ･3勝,14,0.0001164018524523376
race_class_name,アジア競･3勝,14,0.0001164018524523376
race_class_name,五泉特別･2勝,14,0.0001164018524523376
race_class_name,ながつき,14,0.0001164018524523376
race_class_name,睦月Ｓ,14,0.0001164018524523376
race_class_name,天橋立Ｈ･3勝,14,0.0001164018524523376
race_class_name,中京スＨ･2勝,14,0.0001164018524523376
race_class_name,志摩特Ｈ･2勝,13,0.00010808743442002777
race_class_name,古都ＳＨ･3勝,13,0.00010808743442002777
race_class_name,中京日経･2勝,13,0.00010808743442002777
race_class_name,石清水Ｓ･3勝,13,0.00010808743442002777
race_class_name,千歳特別･1勝,13,0.00010808743442002777
race_class_name,鳥屋野Ｈ･2勝,13,0.00010808743442002777
race_class_name,高山Ｓ･3勝,13,0.00010808743442002777
race_class_name,淀Ｓ･3勝,13,0.00010808743442002777
race_class_name,渥美特別･2勝,13,0.00010808743442002777
race_class_name,府中市市･3勝,13,0.00010808743442002777
race_class_name,刈谷特別･2勝,13,0.00010808743442002777
race_class_name,矢作川特･2勝,13,0.00010808743442002777
race_class_name,インディ･2勝,13,0.00010808743442002777
race_class_name,卯月Ｓ･3勝,13,0.00010808743442002777
race_class_name,名古屋城,13,0.00010808743442002777
race_class_name,名鉄杯,13,0.00010808743442002777
race_class_name,デイジー･1勝,13,0.00010808743442002777
race_class_name,百日草特･1勝,13,0.00010808743442002777
race_class_name,春興ＳＨ･3勝,13,0.00010808743442002777
race_class_name,新涼特別･2勝,13,0.00010808743442002777
race_class_name,日高Ｓ･3勝,13,0.00010808743442002777
race_class_name,豊中特別･2勝,13,0.00010808743442002777
race_class_name,栂尾特Ｈ･2勝,13,0.00010808743442002777
race_class_name,小倉２歳G3,13,0.00010808743442002777
race_class_name,ハッピー･2勝,13,0.00010808743442002777
race_class_name,上総Ｓ･3勝,13,0.00010808743442002777
race_class_name,三年坂Ｈ･3勝,13,0.00010808743442002777
race_class_name,三鷹特別･2勝,13,0.00010808743442002777
race_class_name,大阪スポ･3勝,13,0.00010808743442002777
race_class_name,博多ＳＨ･3勝,13,0.00010808743442002777
race_class_name,赤倉特Ｈ･2勝,13,0.00010808743442002777
race_class_name,すずらん,13,0.00010808743442002777
race_class_name,ライラッ･2勝,13,0.00010808743442002777
race_class_name,アカイＨ･3勝,13,0.00010808743442002777
race_class_name,関越ＳＨ,13,0.00010808743442002777
race_class_name,月岡温泉･2勝,13,0.00010808743442002777
race_class_name,もみじＳ,13,0.00010808743442002777
race_class_name,苫小牧特･2勝,13,0.00010808743442002777
race_class_name,雅Ｓ･3勝,13,0.00010808743442002777
race_class_name,玄海特別･2勝,13,0.00010808743442002777
race_class_name,中京２歳G3,13,0.00010808743442002777
race_class_name,紫菊賞･1勝*,13,0.00010808743442002777
race_class_name,栂尾特別･2勝,13,0.00010808743442002777
race_class_name,花園ＳＨ･3勝,13,0.00010808743442002777
race_class_name,中京日Ｈ･2勝,13,0.00010808743442002777
race_class_name,ＨＴＢＨ･2勝,13,0.00010808743442002777
race_class_name,佐世保Ｈ･3勝,13,0.00010808743442002777
race_class_name,嵯峨野Ｓ･3勝,13,0.00010808743442002777
race_class_name,揖斐川特･2勝,12,9.977301638771795e-05
race_class_name,芦ノ湖Ｈ･2勝,12,9.977301638771795e-05
race_class_name,パールＳ･3勝,12,9.977301638771795e-05
race_class_name,ウオッＨ･2勝,12,9.977301638771795e-05
race_class_name,ネモフィ･1勝,12,9.977301638771795e-05
race_class_name,糺の森特･2勝,12,9.977301638771795e-05
race_class_name,安房特Ｈ･2勝,12,9.977301638771795e-05
race_class_name,国分寺Ｈ･2勝,12,9.977301638771795e-05
race_class_name,ドンカＨ･3勝,12,9.977301638771795e-05
race_class_name,秋嶺Ｓ･3勝,12,9.977301638771795e-05
race_class_name,イクイノ･3勝,12,9.977301638771795e-05
race_class_name,貴船Ｓ･3勝,12,9.977301638771795e-05
race_class_name,アメジＨ･3勝,12,9.977301638771795e-05
race_class_name,赤倉特別･2勝,12,9.977301638771795e-05
race_class_name,丹頂ＳＨ,12,9.977301638771795e-05
race_class_name,雷光特別･2勝,12,9.977301638771795e-05
race_class_name,精進湖特･2勝,12,9.977301638771795e-05
race_class_name,紅葉Ｓ･3勝,12,9.977301638771795e-05
race_class_name,北國新Ｈ･2勝,12,9.977301638771795e-05
race_class_name,兵庫特Ｈ･2勝,12,9.977301638771795e-05
race_class_name,ＨＢＣ賞･2勝,12,9.977301638771795e-05
race_class_name,桂川Ｓ･3勝,12,9.977301638771795e-05
race_class_name,中京記念G3,12,9.977301638771795e-05
race_class_name,令月Ｓ,12,9.977301638771795e-05
race_class_name,日高特別･2勝,12,9.977301638771795e-05
race_class_name,ＢＳＮ賞(L),12,9.977301638771795e-05
race_class_name,名鉄杯(L),12,9.977301638771795e-05
race_class_name,ＴＶｈＨ･3勝,12,9.977301638771795e-05
race_class_name,オークラ･3勝,12,9.977301638771795e-05
race_class_name,西宮Ｓ･3勝,12,9.977301638771795e-05
race_class_name,阿見特別･2勝,11,9.145859835540811e-05
race_class_name,合馬特別･1勝,11,9.145859835540811e-05
race_class_name,古作特別･1勝,11,9.145859835540811e-05
race_class_name,逢坂山Ｈ･2勝,11,9.145859835540811e-05
race_class_name,松戸特Ｈ･2勝,11,9.145859835540811e-05
race_class_name,北野特別･2勝,11,9.145859835540811e-05
race_class_name,揖斐川特･1勝,11,9.145859835540811e-05
race_class_name,野路菊Ｓ,11,9.145859835540811e-05
race_class_name,西尾特別･2勝,11,9.145859835540811e-05
race_class_name,心斎橋Ｓ･3勝,11,9.145859835540811e-05
race_class_name,新潟記念ＨG3,11,9.145859835540811e-05
race_class_name,ケフェウＨ,11,9.145859835540811e-05
race_class_name,JC受賞Ｈ･3勝,11,9.145859835540811e-05
race_class_name,六波羅Ｈ･2勝,11,9.145859835540811e-05
race_class_name,陽春Ｓ･3勝,11,9.145859835540811e-05
race_class_name,古町Ｓ･3勝,11,9.145859835540811e-05
race_class_name,中京２歳,11,9.145859835540811e-05
race_class_name,印西特別･2勝,11,9.145859835540811e-05
race_class_name,郡山特別･2勝,11,9.145859835540811e-05
race_class_name,小郡特別･2勝,11,9.145859835540811e-05
race_class_name,若戸大橋･1勝,11,9.145859835540811e-05
race_class_name,木曽川特･2勝,11,9.145859835540811e-05
race_class_name,厚岸特別･1勝,11,9.145859835540811e-05
race_class_name,燕特別･1勝,11,9.145859835540811e-05
race_class_name,福島中央･3勝,11,9.145859835540811e-05
race_class_name,サンクフ･3勝,11,9.145859835540811e-05
race_class_name,白菊賞･1勝*,11,9.145859835540811e-05
race_class_name,逢坂山特･2勝,11,9.145859835540811e-05
race_class_name,マレーＨ･3勝,11,9.145859835540811e-05
race_class_name,川西特別･2勝,11,9.145859835540811e-05
race_class_name,幕張Ｓ･3勝,11,9.145859835540811e-05
race_class_name,宝塚市制･2勝,11,9.145859835540811e-05
race_class_name,新緑賞･1勝*,11,9.145859835540811e-05
race_class_name,鹿ケ谷特･2勝,11,9.145859835540811e-05
race_class_name,国立特別･2勝,10,8.314418032309828e-05
race_class_name,ホンコン･2勝,10,8.314418032309828e-05
race_class_name,茶臼山高･2勝,10,8.314418032309828e-05
race_class_name,岡崎特別･2勝,10,8.314418032309828e-05
race_class_name,ポインセ,10,8.314418032309828e-05
race_class_name,しらかばＨ,10,8.314418032309828e-05
race_class_name,伊勢佐木･2勝,10,8.314418032309828e-05
race_class_name,甲東特別･2勝,10,8.314418032309828e-05
race_class_name,横津岳特･2勝,10,8.314418032309828e-05
race_class_name,陣馬特別･2勝,10,8.314418032309828e-05
race_class_name,鶴舞特別･1勝,10,8.314418032309828e-05
race_class_name,堀川特別･2勝,10,8.314418032309828e-05
race_class_name,仲秋Ｓ･3勝,10,8.314418032309828e-05
race_class_name,天の川賞･2勝,10,8.314418032309828e-05
race_class_name,ノベンＨ･3勝,10,8.314418032309828e-05
race_class_name,北摂特別･2勝,10,8.314418032309828e-05
race_class_name,木曽川Ｈ･2勝,10,8.314418032309828e-05
race_class_name,豊栄特Ｈ･2勝,10,8.314418032309828e-05
race_class_name,天神橋Ｈ･2勝,10,8.314418032309828e-05
race_class_name,鶴舞特別･2勝,10,8.314418032309828e-05
race_class_name,水無月Ｓ･3勝,10,8.314418032309828e-05
race_class_name,須知特別･2勝,10,8.314418032309828e-05
race_class_name,胎内川Ｈ･2勝,10,8.314418032309828e-05
race_class_name,エニフＳ(L),10,8.314418032309828e-05
race_class_name,白鷺特別･2勝,10,8.314418032309828e-05
race_class_name,都大路Ｓ(L),10,8.314418032309828e-05
race_class_name,シンガポ,10,8.314418032309828e-05
race_class_name,くすのき･1勝,10,8.314418032309828e-05
race_class_name,若狭湾特･2勝,10,8.314418032309828e-05
race_class_name,阪神競Ｈ･3勝,10,8.314418032309828e-05
race_class_name,潮来特別･2勝,10,8.314418032309828e-05
race_class_name,習志野特･2勝,10,8.314418032309828e-05
race_class_name,初風Ｓ･3勝,10,8.314418032309828e-05
race_class_name,鞍ケ池特･1勝,10,8.314418032309828e-05
race_class_name,ブエナビ･3勝,10,8.314418032309828e-05
race_class_name,北大路特･2勝,10,8.314418032309828e-05
race_class_name,由比ヶ浜･2勝,10,8.314418032309828e-05
race_class_name,関ケ原Ｓ･3勝,10,8.314418032309828e-05
race_class_name,淡路特Ｈ･2勝,9,7.482976229078846e-05
race_class_name,クリスマ,9,7.482976229078846e-05
race_class_name,国立特Ｈ･2勝,9,7.482976229078846e-05
race_class_name,調布特Ｈ･2勝,9,7.482976229078846e-05
race_class_name,春麗ジャ,9,7.482976229078846e-05
race_class_name,コパノＨ･3勝,9,7.482976229078846e-05
race_class_name,シドニＨ･2勝,9,7.482976229078846e-05
race_class_name,筑紫特別･1勝,9,7.482976229078846e-05
race_class_name,国東特別･1勝,9,7.482976229078846e-05
race_class_name,常滑特別･2勝,9,7.482976229078846e-05
race_class_name,一乗寺特･1勝,9,7.482976229078846e-05
race_class_name,河津桜賞･1勝,9,7.482976229078846e-05
race_class_name,常盤特別･2勝,9,7.482976229078846e-05
race_class_name,宝ケ池特･2勝,9,7.482976229078846e-05
race_class_name,能勢特別･2勝,9,7.482976229078846e-05
race_class_name,鳥取特別･2勝,9,7.482976229078846e-05
race_class_name,ディー･2勝,9,7.482976229078846e-05
race_class_name,モーリ･2勝,9,7.482976229078846e-05
race_class_name,大郷特別･1勝,9,7.482976229078846e-05
race_class_name,比良山特･2勝,9,7.482976229078846e-05
race_class_name,三浦特別･1勝,9,7.482976229078846e-05
race_class_name,丹波特別･2勝,9,7.482976229078846e-05
race_class_name,六波羅特･2勝,9,7.482976229078846e-05
race_class_name,許波多特･2勝,9,7.482976229078846e-05
race_class_name,長篠Ｓ･3勝,9,7.482976229078846e-05
race_class_name,高山ＳＨ･3勝,9,7.482976229078846e-05
race_class_name,出石特別･2勝,9,7.482976229078846e-05
race_class_name,帆柱山特･2勝,8,6.651534425847863e-05
race_class_name,北野特Ｈ･2勝,8,6.651534425847863e-05
race_class_name,千里山特･2勝,8,6.651534425847863e-05
race_class_name,帆柱山特･1勝,8,6.651534425847863e-05
race_class_name,アスター･1勝,8,6.651534425847863e-05
race_class_name,陣馬特Ｈ･2勝,8,6.651534425847863e-05
race_class_name,木津川特･2勝,8,6.651534425847863e-05
race_class_name,箱根特別･2勝,8,6.651534425847863e-05
race_class_name,紫川ＳＨ･3勝,8,6.651534425847863e-05
race_class_name,寺泊特別･2勝,8,6.651534425847863e-05
race_class_name,戎橋Ｓ･3勝,8,6.651534425847863e-05
race_class_name,納屋橋特･2勝,8,6.651534425847863e-05
race_class_name,羊ヶ丘特･2勝,8,6.651534425847863e-05
race_class_name,木屋町特･1勝,8,6.651534425847863e-05
race_class_name,美濃特別･2勝,8,6.651534425847863e-05
race_class_name,古都Ｓ･3勝,8,6.651534425847863e-05
race_class_name,本栖湖Ｈ･2勝,8,6.651534425847863e-05
race_class_name,境港特別･2勝,8,6.651534425847863e-05
race_class_name,関ケ原Ｈ･3勝,8,6.651534425847863e-05
race_class_name,太秦Ｓ,8,6.651534425847863e-05
race_class_name,甲斐路Ｓ･3勝,8,6.651534425847863e-05
race_class_name,島原特別･2勝,7,5.82009262261688e-05
race_class_name,キングカ･3勝,7,5.82009262261688e-05
race_class_name,本栖湖特･2勝,7,5.82009262261688e-05
race_class_name,遠州灘特･2勝,7,5.82009262261688e-05
race_class_name,ソレイユ,7,5.82009262261688e-05
race_class_name,常滑特別･1勝,6,4.988650819385897e-05
race_class_name,生田特別･1勝,6,4.988650819385897e-05
race_class_name,ききょう,5,4.157209016154914e-05
race_class_name,武田尾特･2勝,5,4.157209016154914e-05
race_class_name,小倉サマJG3,4,3.325767212923931e-05
